               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
573,0.015332,0.017345,0.0067735,0.96569,0.93351,0.96998,0.71426,0.014547,0.0031388,0.0018783,0.0071686,0.0071686,0.0071686
574,0.01534,0.01732,0.0068543,0.96665,0.93348,0.97003,0.71362,0.014554,0.0031381,0.0018714,0.0071637,0.0071637,0.0071637
575,0.0153,0.017282,0.0067384,0.96821,0.93507,0.97023,0.71416,0.014558,0.0031398,0.0018696,0.0071587,0.0071587,0.0071587
576,0.015324,0.017202,0.0069067,0.96777,0.93624,0.96998,0.71492,0.014556,0.0031409,0.0018708,0.0071538,0.0071538,0.0071538
577,0.015454,0.017138,0.0066078,0.96034,0.94183,0.97004,0.71393,0.014553,0.0031419,0.0018718,0.0071488,0.0071488,0.0071488
578,0.015284,0.01715,0.0068439,0.96148,0.94241,0.97043,0.71366,0.014555,0.0031418,0.0018703,0.0071439,0.0071439,0.0071439
579,0.015262,0.016995,0.0065333,0.96268,0.94473,0.97036,0.71382,0.014562,0.0031442,0.0018713,0.0071389,0.0071389,0.0071389
580,0.015217,0.017345,0.0064153,0.96256,0.94504,0.97027,0.71391,0.014562,0.0031438,0.0018702,0.007134,0.007134,0.007134
581,0.015161,0.017158,0.0065551,0.96369,0.9457,0.97206,0.71457,0.014555,0.0031441,0.0018727,0.007129,0.007129,0.007129
582,0.015201,0.017233,0.0067081,0.9633,0.94545,0.97204,0.71442,0.014555,0.0031447,0.0018727,0.0071241,0.0071241,0.0071241
583,0.015128,0.017304,0.0067879,0.96312,0.94563,0.97244,0.7148,0.014554,0.0031444,0.0018777,0.0071191,0.0071191,0.0071191
584,0.015252,0.017125,0.0067693,0.96131,0.94378,0.97052,0.71483,0.014558,0.0031462,0.0018815,0.0071142,0.0071142,0.0071142
585,0.015291,0.017192,0.0065353,0.96093,0.94428,0.97048,0.71485,0.014559,0.0031491,0.0018831,0.0071092,0.0071092,0.0071092
586,0.015246,0.017132,0.0069291,0.95952,0.94381,0.97036,0.71423,0.014561,0.0031497,0.00188,0.0071042,0.0071042,0.0071042
587,0.015215,0.017172,0.0066906,0.95944,0.94412,0.97041,0.71421,0.014553,0.0031506,0.0018733,0.0070993,0.0070993,0.0070993
588,0.015337,0.017215,0.0067857,0.96096,0.94512,0.97065,0.71481,0.01455,0.0031507,0.0018678,0.0070944,0.0070944,0.0070944
589,0.015443,0.017232,0.0069479,0.96204,0.94458,0.97047,0.71481,0.01455,0.0031519,0.0018638,0.0070894,0.0070894,0.0070894
590,0.015426,0.017202,0.0067743,0.96187,0.9438,0.97066,0.71563,0.014561,0.0031527,0.0018664,0.0070844,0.0070844,0.0070844
591,0.015337,0.016996,0.0069873,0.96171,0.94543,0.97257,0.71493,0.014561,0.0031531,0.0018735,0.0070795,0.0070795,0.0070795
592,0.015225,0.017119,0.0064668,0.96315,0.94603,0.97372,0.71578,0.014566,0.0031527,0.0018694,0.0070746,0.0070746,0.0070746
593,0.015171,0.017282,0.0067082,0.96503,0.94635,0.97383,0.71581,0.014557,0.0031513,0.0018666,0.0070696,0.0070696,0.0070696
594,0.015389,0.017204,0.0066455,0.96864,0.94676,0.9722,0.71512,0.014558,0.0031519,0.0018708,0.0070647,0.0070647,0.0070647
595,0.015079,0.017089,0.0062738,0.96558,0.94695,0.97206,0.71537,0.014551,0.0031519,0.0018733,0.0070597,0.0070597,0.0070597
596,0.015298,0.017017,0.0068159,0.96094,0.94708,0.97211,0.7177,0.014545,0.0031522,0.001875,0.0070547,0.0070547,0.0070547
597,0.015232,0.01728,0.0065644,0.96052,0.9476,0.97315,0.71854,0.014523,0.0031523,0.0018779,0.0070498,0.0070498,0.0070498
598,0.015309,0.017184,0.0066365,0.96071,0.94763,0.97322,0.7191,0.014508,0.0031519,0.0018793,0.0070449,0.0070449,0.0070449
599,0.015273,0.017024,0.0068449,0.9601,0.94631,0.9712,0.71848,0.014515,0.0031525,0.0018818,0.0070399,0.0070399,0.0070399
600,0.01527,0.017222,0.0070016,0.95833,0.94698,0.9713,0.71924,0.014524,0.0031532,0.001884,0.0070349,0.0070349,0.0070349
601,0.015187,0.017191,0.0067241,0.95902,0.94499,0.9715,0.71979,0.01452,0.0031523,0.0018835,0.00703,0.00703,0.00703
602,0.015298,0.017172,0.0064158,0.95807,0.94557,0.97332,0.72014,0.014524,0.0031529,0.0018791,0.0070251,0.0070251,0.0070251
603,0.015092,0.017045,0.0066447,0.9587,0.94703,0.97332,0.72071,0.014519,0.0031521,0.001879,0.0070201,0.0070201,0.0070201
604,0.0153,0.017162,0.0067057,0.95991,0.9479,0.97535,0.7224,0.014513,0.0031506,0.0018726,0.0070152,0.0070152,0.0070152
605,0.015404,0.01723,0.0065906,0.96219,0.94727,0.97535,0.72213,0.014513,0.0031514,0.0018675,0.0070102,0.0070102,0.0070102
606,0.015216,0.017045,0.006516,0.96252,0.94758,0.97521,0.72193,0.014512,0.0031493,0.0018597,0.0070053,0.0070053,0.0070053
607,0.01517,0.017231,0.0066879,0.97036,0.94298,0.97507,0.72162,0.014513,0.0031495,0.0018521,0.0070003,0.0070003,0.0070003
608,0.015289,0.017069,0.0066937,0.96986,0.94363,0.97515,0.7218,0.014519,0.003148,0.0018516,0.0069954,0.0069954,0.0069954
609,0.015382,0.017137,0.0069144,0.96856,0.94443,0.97529,0.7218,0.014526,0.0031494,0.0018424,0.0069904,0.0069904,0.0069904
610,0.015158,0.017142,0.0065207,0.96732,0.94513,0.97524,0.72177,0.014531,0.0031489,0.001842,0.0069854,0.0069854,0.0069854
611,0.015225,0.017045,0.0065453,0.96641,0.94524,0.97525,0.7215,0.014533,0.0031495,0.0018423,0.0069805,0.0069805,0.0069805
612,0.015031,0.01669,0.0067221,0.96942,0.94533,0.97507,0.72086,0.014534,0.0031491,0.0018383,0.0069756,0.0069756,0.0069756
613,0.014214,0.015966,0.0053055,0.92445,0.89488,0.94511,0.67279,0.016452,0.003635,0.0033681,0.070053,0.0033274,0.0033274
614,0.014406,0.015498,0.0050165,0.93708,0.90729,0.95223,0.65417,0.017811,0.0036545,0.0023141,0.039987,0.0065948,0.0065948
615,0.015004,0.016372,0.0057045,0.85788,0.82973,0.88009,0.562,0.020045,0.004255,0.0035759,0.0098552,0.0097962,0.0097962
616,0.016323,0.018147,0.0073364,0.87513,0.87684,0.92224,0.58972,0.018729,0.0043225,0.002738,0.009703,0.009703,0.009703
617,0.016633,0.018527,0.0080555,0.85392,0.84327,0.90643,0.58111,0.019915,0.0044944,0.0034659,0.009703,0.009703,0.009703
618,0.01646,0.018675,0.0081889,0.84936,0.86921,0.90502,0.58231,0.018637,0.0042975,0.0033366,0.009604,0.009604,0.009604
619,0.016552,0.018861,0.0080183,0.85621,0.8059,0.90085,0.59614,0.018803,0.0043413,0.0034108,0.009505,0.009505,0.009505
620,0.016532,0.018712,0.008427,0.90507,0.81508,0.9093,0.60777,0.017971,0.0041384,0.0049061,0.009406,0.009406,0.009406
621,0.016593,0.018719,0.0078961,0.8941,0.86113,0.91046,0.5905,0.018786,0.0040398,0.0035564,0.009307,0.009307,0.009307
622,0.016385,0.018594,0.0081057,0.8771,0.83107,0.88669,0.54101,0.019032,0.0042911,0.0032897,0.009208,0.009208,0.009208
623,0.01637,0.018405,0.0079444,0.88001,0.88568,0.92731,0.61658,0.017972,0.0041151,0.0030406,0.009109,0.009109,0.009109
624,0.016374,0.018249,0.0076763,0.9122,0.85654,0.93106,0.6333,0.0177,0.0037701,0.0031103,0.00901,0.00901,0.00901
625,0.016159,0.017989,0.0076577,0.89467,0.89101,0.93288,0.65032,0.017369,0.0039758,0.003403,0.008911,0.008911,0.008911
626,0.016073,0.017928,0.0077271,0.94068,0.88262,0.94322,0.61877,0.01809,0.003848,0.0019609,0.008812,0.008812,0.008812
627,0.016262,0.017987,0.0074968,0.93427,0.91202,0.94931,0.67242,0.017187,0.0038163,0.0027375,0.008713,0.008713,0.008713
628,0.016134,0.017896,0.0076884,0.87863,0.88404,0.93134,0.64332,0.016955,0.0038333,0.0030781,0.008614,0.008614,0.008614
629,0.015955,0.017891,0.0072623,0.89878,0.90183,0.93067,0.62705,0.017979,0.0038577,0.0027754,0.008515,0.008515,0.008515
630,0.01583,0.017824,0.0074523,0.88299,0.88875,0.92441,0.629,0.017329,0.0038895,0.002603,0.008416,0.008416,0.008416
631,0.015897,0.017742,0.0073826,0.88899,0.91124,0.94252,0.64065,0.017409,0.003774,0.0032711,0.008317,0.008317,0.008317
632,0.015774,0.017855,0.0070676,0.89104,0.91898,0.93737,0.65118,0.01713,0.003656,0.0028124,0.008218,0.008218,0.008218
633,0.015588,0.017454,0.0069727,0.95539,0.90061,0.95409,0.64781,0.017815,0.0037833,0.0023878,0.008119,0.008119,0.008119
634,0.015504,0.017313,0.0068542,0.90401,0.8933,0.93731,0.62764,0.017035,0.003863,0.0024098,0.00802,0.00802,0.00802
635,0.015699,0.017631,0.007113,0.91082,0.86067,0.91951,0.62004,0.017201,0.0039222,0.002737,0.007921,0.007921,0.007921
636,0.015565,0.01751,0.0072483,0.90152,0.8873,0.93968,0.64169,0.01724,0.0038247,0.0024543,0.007822,0.007822,0.007822
637,0.015558,0.017446,0.0068961,0.90939,0.90852,0.94551,0.63761,0.016748,0.0038293,0.0021131,0.007723,0.007723,0.007723
638,0.015371,0.017445,0.0070444,0.92123,0.90481,0.93875,0.6364,0.016795,0.003768,0.002505,0.007624,0.007624,0.007624
639,0.015416,0.017375,0.0067917,0.91239,0.87058,0.93525,0.66458,0.016946,0.0037074,0.00281,0.007525,0.007525,0.007525
640,0.015114,0.017298,0.0065906,0.89144,0.91588,0.93349,0.61589,0.017592,0.0040206,0.0023788,0.007426,0.007426,0.007426
641,0.015089,0.017068,0.0066628,0.91728,0.91187,0.94737,0.65737,0.0179,0.0036657,0.0026414,0.007327,0.007327,0.007327
642,0.01529,0.017139,0.0066748,0.92532,0.89058,0.93805,0.65796,0.017356,0.0038476,0.0021908,0.007228,0.007228,0.007228
643,0.015243,0.017173,0.006697,0.91882,0.90048,0.94736,0.64597,0.016714,0.0040567,0.002387,0.007129,0.007129,0.007129
644,0.015197,0.016989,0.0065944,0.93665,0.90777,0.94899,0.64792,0.017272,0.0037261,0.0025237,0.00703,0.00703,0.00703
645,0.015115,0.016952,0.006469,0.91737,0.91093,0.94465,0.65939,0.017294,0.0038236,0.0027871,0.006931,0.006931,0.006931
646,0.014828,0.016773,0.0063174,0.92187,0.90839,0.95251,0.6858,0.016789,0.0036399,0.0020561,0.006832,0.006832,0.006832
647,0.015101,0.016986,0.0064635,0.9277,0.91406,0.94595,0.66644,0.016459,0.0036427,0.0027887,0.006733,0.006733,0.006733
648,0.014837,0.016916,0.0062575,0.93176,0.92636,0.94471,0.6657,0.017195,0.0036912,0.0026718,0.006634,0.006634,0.006634
649,0.014799,0.016487,0.0060521,0.93872,0.91332,0.95206,0.65697,0.016408,0.0035728,0.0023467,0.006535,0.006535,0.006535
650,0.014768,0.016488,0.0065184,0.91646,0.914,0.94181,0.64843,0.017597,0.0036939,0.0029509,0.006436,0.006436,0.006436
651,0.01475,0.016837,0.006222,0.92187,0.92454,0.95169,0.63738,0.017963,0.0037256,0.0025033,0.006337,0.006337,0.006337
652,0.01476,0.016534,0.0060357,0.94857,0.92947,0.95743,0.66928,0.0174,0.0035735,0.0022656,0.006238,0.006238,0.006238
653,0.014591,0.016251,0.0062901,0.91586,0.92099,0.94543,0.65986,0.016411,0.0034909,0.002653,0.006139,0.006139,0.006139
654,0.014399,0.016206,0.0059584,0.91972,0.91469,0.93794,0.65697,0.016265,0.0035965,0.0025346,0.00604,0.00604,0.00604
655,0.014584,0.016231,0.0059054,0.93167,0.90486,0.94447,0.65485,0.016565,0.0036685,0.0027207,0.005941,0.005941,0.005941
656,0.014458,0.016243,0.005935,0.91952,0.93155,0.94819,0.66004,0.017213,0.0037289,0.0022366,0.005842,0.005842,0.005842
657,0.014377,0.016172,0.0057666,0.92576,0.92527,0.95657,0.6723,0.016405,0.0035169,0.0024426,0.005743,0.005743,0.005743
658,0.014189,0.015994,0.0057071,0.92697,0.91985,0.95437,0.66144,0.016539,0.0035406,0.0021958,0.005644,0.005644,0.005644
659,0.014337,0.016054,0.0058802,0.90603,0.94063,0.95849,0.6708,0.015784,0.003612,0.0023359,0.005545,0.005545,0.005545
660,0.014208,0.015979,0.0060752,0.94309,0.89864,0.9539,0.6761,0.01588,0.0035101,0.0022899,0.005446,0.005446,0.005446
661,0.014102,0.015825,0.0056157,0.94008,0.93518,0.96165,0.68732,0.016054,0.0033576,0.002294,0.005347,0.005347,0.005347
662,0.013988,0.015801,0.0056058,0.94355,0.94304,0.95985,0.68701,0.015641,0.0034738,0.0022489,0.005248,0.005248,0.005248
663,0.0139,0.015879,0.0055435,0.97031,0.92199,0.96571,0.6852,0.015478,0.00355,0.002236,0.005149,0.005149,0.005149
664,0.013815,0.015644,0.0054301,0.94082,0.92744,0.96199,0.67144,0.016052,0.0035224,0.0023064,0.00505,0.00505,0.00505
665,0.013891,0.015574,0.0053989,0.93042,0.94592,0.96191,0.67642,0.015771,0.0034005,0.0017871,0.004951,0.004951,0.004951
666,0.01391,0.015722,0.005466,0.93543,0.93216,0.968,0.67397,0.015659,0.0036084,0.002002,0.004852,0.004852,0.004852
667,0.013741,0.015394,0.0052609,0.94223,0.91602,0.96152,0.6713,0.015863,0.0035766,0.0020098,0.004753,0.004753,0.004753
668,0.013854,0.015459,0.005491,0.93996,0.94534,0.96653,0.6663,0.016389,0.0035456,0.002436,0.004654,0.004654,0.004654
669,0.013536,0.015339,0.0052543,0.94994,0.9421,0.97126,0.69408,0.015773,0.0034641,0.0021986,0.004555,0.004555,0.004555
670,0.013733,0.015319,0.0047418,0.9411,0.93381,0.96203,0.6691,0.016462,0.0034509,0.0021843,0.004456,0.004456,0.004456
671,0.013526,0.015143,0.0051302,0.93846,0.94299,0.96479,0.68824,0.015756,0.0033678,0.0021708,0.004357,0.004357,0.004357
672,0.013487,0.01513,0.0049995,0.94716,0.92767,0.95228,0.68557,0.015524,0.0034121,0.0025042,0.004258,0.004258,0.004258
673,0.01338,0.014955,0.0049291,0.93849,0.94768,0.96796,0.68667,0.01585,0.0034007,0.0024097,0.004159,0.004159,0.004159
674,0.013375,0.015189,0.0047244,0.94279,0.94596,0.96924,0.70296,0.015273,0.0034028,0.0021898,0.00406,0.00406,0.00406
675,0.013205,0.015085,0.0049278,0.93689,0.94589,0.96655,0.69853,0.015712,0.0033826,0.0022476,0.003961,0.003961,0.003961
676,0.013151,0.01475,0.0045799,0.93671,0.947,0.96543,0.70293,0.015479,0.0033641,0.002163,0.003862,0.003862,0.003862
677,0.013183,0.014889,0.0049044,0.93405,0.94534,0.96358,0.69605,0.015546,0.003419,0.0022876,0.003763,0.003763,0.003763
678,0.013109,0.014879,0.0049971,0.93807,0.94188,0.96214,0.693,0.015374,0.0034051,0.0026087,0.003664,0.003664,0.003664
679,0.013066,0.014637,0.0045438,0.93245,0.94424,0.96578,0.69864,0.015097,0.0033833,0.0023854,0.003565,0.003565,0.003565
680,0.012905,0.014542,0.0045096,0.9617,0.94249,0.96943,0.70787,0.014933,0.0033422,0.0025839,0.003466,0.003466,0.003466
681,0.012961,0.014693,0.0044657,0.95079,0.93962,0.9734,0.70533,0.014986,0.0033366,0.0026527,0.003367,0.003367,0.003367
682,0.012744,0.014453,0.004589,0.94218,0.95146,0.97209,0.7065,0.015002,0.0033359,0.0026987,0.003268,0.003268,0.003268
683,0.012698,0.014495,0.0044651,0.94585,0.92523,0.96613,0.70632,0.015271,0.0033717,0.0028579,0.003169,0.003169,0.003169
684,0.012644,0.014298,0.0043657,0.9581,0.92488,0.96235,0.70502,0.015368,0.0033396,0.0029459,0.00307,0.00307,0.00307
685,0.0125,0.014228,0.0044628,0.9381,0.93478,0.96358,0.69856,0.015625,0.00336,0.0028135,0.002971,0.002971,0.002971
686,0.012569,0.014242,0.0042206,0.95309,0.92615,0.96433,0.70564,0.015348,0.0033549,0.0028389,0.002872,0.002872,0.002872
687,0.012509,0.014109,0.0043338,0.94531,0.9358,0.96666,0.70812,0.015498,0.003356,0.0026728,0.002773,0.002773,0.002773
688,0.012441,0.014043,0.0042314,0.94709,0.93259,0.96852,0.71581,0.015549,0.0033337,0.0025135,0.002674,0.002674,0.002674
689,0.012269,0.013964,0.00404,0.9251,0.95704,0.97028,0.72293,0.01535,0.0032697,0.0022969,0.002575,0.002575,0.002575
690,0.012219,0.013894,0.0041147,0.93581,0.94882,0.97043,0.72286,0.01532,0.0032642,0.0023111,0.002476,0.002476,0.002476
691,0.012256,0.013923,0.0039775,0.93432,0.95378,0.96891,0.71974,0.015414,0.0033072,0.0023424,0.002377,0.002377,0.002377
692,0.012076,0.013827,0.0041812,0.93545,0.96061,0.97127,0.72198,0.01529,0.0033207,0.0022237,0.002278,0.002278,0.002278
693,0.011993,0.013766,0.0039692,0.94,0.96264,0.97312,0.72284,0.015199,0.0033009,0.0021116,0.002179,0.002179,0.002179
694,0.011995,0.013705,0.0039046,0.95926,0.9444,0.97522,0.71863,0.015137,0.0033152,0.0020797,0.00208,0.00208,0.00208
695,0.011839,0.01357,0.0039165,0.95937,0.95618,0.97454,0.72239,0.015021,0.0033134,0.002211,0.001981,0.001981,0.001981
696,0.011716,0.013504,0.0037689,0.94961,0.9608,0.97296,0.72174,0.015019,0.003311,0.002203,0.001882,0.001882,0.001882
697,0.011751,0.013413,0.0038751,0.95066,0.96053,0.97406,0.72277,0.015029,0.0033075,0.0021599,0.001783,0.001783,0.001783
698,0.01157,0.013328,0.00347,0.94509,0.96066,0.9727,0.72238,0.015008,0.0033223,0.0021393,0.001684,0.001684,0.001684
699,0.01168,0.013396,0.003617,0.95099,0.9514,0.97326,0.72078,0.014974,0.0033196,0.0021543,0.001585,0.001585,0.001585
700,0.011484,0.013221,0.0036321,0.95344,0.95096,0.97288,0.71897,0.014976,0.0033144,0.002183,0.001486,0.001486,0.001486
701,0.011376,0.012922,0.003684,0.95568,0.94976,0.97569,0.71989,0.015,0.0033216,0.0021926,0.001387,0.001387,0.001387
702,0.011189,0.012923,0.003399,0.94494,0.96041,0.97701,0.71914,0.015013,0.0033218,0.0021628,0.001288,0.001288,0.001288
703,0.011299,0.012953,0.0035725,0.94406,0.9613,0.97745,0.72259,0.014957,0.0033232,0.0021413,0.001189,0.001189,0.001189
704,0.011155,0.012915,0.0032946,0.94697,0.9585,0.97751,0.72211,0.014929,0.0033314,0.0021175,0.00109,0.00109,0.00109
705,0.011185,0.012863,0.0033755,0.94427,0.96133,0.97787,0.72204,0.014928,0.00334,0.0020892,0.000991,0.000991,0.000991
706,0.01103,0.012706,0.0032879,0.94206,0.96144,0.97765,0.72585,0.014887,0.0033401,0.002061,0.000892,0.000892,0.000892
707,0.010853,0.012718,0.0030145,0.96542,0.9418,0.97824,0.72536,0.014846,0.0033309,0.0020197,0.000793,0.000793,0.000793
708,0.010867,0.01266,0.0030844,0.94006,0.96138,0.97821,0.72334,0.01478,0.0033291,0.0020147,0.000694,0.000694,0.000694
709,0.010865,0.012545,0.0032015,0.94299,0.9585,0.97767,0.72393,0.014742,0.003326,0.0020387,0.000595,0.000595,0.000595
710,0.010683,0.012291,0.0030346,0.94418,0.95855,0.9781,0.7269,0.01474,0.0033211,0.0020585,0.000496,0.000496,0.000496
711,0.010723,0.012496,0.0031933,0.9466,0.9578,0.97752,0.72634,0.01476,0.0033257,0.0020848,0.000397,0.000397,0.000397
712,0.010569,0.012346,0.0031329,0.94766,0.96035,0.97732,0.72652,0.014771,0.003327,0.0020829,0.000298,0.000298,0.000298
